CustomerID,Gender,SeniorCitizen,Partner,Dependents,ChurnLabel,ChurnValue,ChurnScore,CLTV,ChurnReason,Country,State,City,ZipCode,Latitude,Longitude,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6705-LNMDD,Male,0,No,No,No,0,46,5741,,United States,California,San Diego,92154,32.578103,-117.012975,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.0,1003.05
2580-ASVVY,Female,0,Yes,No,No,0,33,4051,,United States,California,San Ysidro,92173,32.555828,-117.040073,37,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,1593.1
3370-GQEAL,Male,0,Yes,Yes,No,0,21,3409,,United States,California,Indio,92201,33.713891,-116.237257,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,2509.95
5032-USPKF,Female,0,No,No,No,0,78,2604,,United States,California,Indio,92203,33.752938,-116.230055,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.1,3187.65
4254-QPEDE,Female,0,Yes,No,No,0,23,4275,,United States,California,Banning,92220,33.936298,-116.849577,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,3330.1
6283-GITPX,Male,0,No,Yes,No,0,26,4633,,United States,California,Beaumont,92223,33.946982,-116.977672,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7
0771-CHWSK,Male,0,No,No,No,0,78,4838,,United States,California,Brawley,92227,33.03933,-115.191857,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4
9788-HNGUT,Male,0,Yes,No,No,0,78,5949,,United States,California,Cabazon,92230,33.929812,-116.76058,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.95,8594.4
9495-REDIY,Male,0,No,Yes,No,0,29,5079,,United States,California,Calexico,92231,32.690654,-115.431225,25,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),40.65,970.55
5375-XLDOF,Male,0,Yes,Yes,No,0,51,6082,,United States,California,Calipatria,92233,33.143826,-115.497485,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8
1172-VIYBP,Male,0,Yes,Yes,No,0,22,4975,,United States,California,Cathedral City,92234,33.829583,-116.474131,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05
6559-PDZLR,Male,0,No,No,No,0,62,4191,,United States,California,Desert Center,92239,33.889605,-115.257009,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0
8992-OBVDG,Male,0,No,No,No,0,63,2926,,United States,California,Desert Hot Springs,92240,33.948558,-116.516976,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6
4273-MBHYA,Female,0,No,Yes,No,0,38,2432,,United States,California,Desert Hot Springs,92241,33.832799,-116.250973,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35
4724-WXVWF,Male,0,No,No,No,0,33,4334,,United States,California,Earp,92242,34.137742,-114.36514,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3
5701-GUXDC,Female,0,Yes,No,No,0,29,2519,,United States,California,El Centro,92243,32.770393,-115.60915,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6
1460-UZPRJ,Male,0,Yes,No,No,0,72,5971,,United States,California,Heber,92249,32.730583,-115.501083,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1258.15
6082-GLJIX,Male,0,No,No,No,0,22,4769,,United States,California,Holtville,92250,32.811001,-115.152865,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,331.35
2495-TTHBQ,Female,0,No,Yes,No,0,24,5602,,United States,California,La Quinta,92253,33.695532,-116.310571,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.4,84.75
0485-ZBSLN,Male,0,Yes,Yes,No,0,39,6263,,United States,California,Mecca,92254,33.543835,-115.993906,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1715.1
3810-PJUHR,Male,0,Yes,Yes,No,0,69,6059,,United States,California,Morongo Valley,92256,34.097863,-116.594561,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,1715.15
0847-HGRML,Male,0,No,Yes,No,0,37,4402,,United States,California,North Palm Springs,92258,33.906496,-116.569499,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,1250.1
8232-CTLKO,Female,0,Yes,Yes,No,0,80,5979,,United States,California,Ocotillo,92259,32.698964,-115.886656,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8
9227-YBAXE,Female,0,Yes,Yes,No,0,26,5314,,United States,California,Palm Desert,92260,33.694501,-116.412711,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1
9860-LISIZ,Female,0,No,No,No,0,68,2864,,United States,California,Palm Springs,92264,33.745746,-116.514215,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,673.2
0112-QAWRZ,Male,0,Yes,Yes,No,0,66,5560,,United States,California,Palo Verde,92266,33.3249,-114.758334,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2
2786-GCDPI,Female,1,No,No,No,0,39,5570,,United States,California,Pioneertown,92268,34.201108,-116.593456,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35
4043-MKDTV,Male,0,Yes,No,No,0,31,6319,,United States,California,Rancho Mirage,92270,33.763678,-116.429928,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75
9229-RQABD,Male,0,No,No,No,0,70,3076,,United States,California,Salton City,92275,33.28156,-115.955541,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.75,424.5
8313-KTIHG,Male,0,No,No,No,0,58,5281,,United States,California,Thousand Palms,92276,33.849263,-116.382778,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4
5320-BRKGK,Female,0,Yes,Yes,No,0,62,4292,,United States,California,Twentynine Palms,92277,34.17211,-115.769773,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75
6284-KMNUF,Female,0,Yes,No,No,0,25,4615,,United States,California,Twentynine Palms,92278,34.457829,-116.139589,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6
6229-UOLQL,Male,0,Yes,Yes,No,0,55,5845,,United States,California,White Water,92282,33.972293,-116.654195,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9
3137-LUPIX,Female,0,No,No,No,0,61,3334,,United States,California,Yucca Valley,92284,34.159534,-116.425984,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0
6143-JQKEA,Male,0,No,No,No,0,80,5586,,United States,California,Adelanto,92301,34.667815,-117.536183,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2
8676-OOQEJ,Male,0,No,No,No,0,29,3030,,United States,California,Amboy,92304,34.559882,-115.637164,4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4
9701-CDXHR,Female,0,Yes,No,No,0,55,5187,,United States,California,Apple Valley,92307,34.55082,-117.122396,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6
8124-NZVGJ,Female,0,No,No,No,0,52,2979,,United States,California,Baker,92309,35.28952,-116.092214,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6
2162-FRZAA,Male,0,Yes,Yes,No,0,24,5374,,United States,California,Fort Irwin,92310,35.349241,-116.770281,63,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05
5118-MUEYH,Female,0,Yes,No,No,0,42,3109,,United States,California,Grand Terrace,92313,34.029175,-117.307211,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55
5627-TVBPP,Female,0,No,Yes,No,0,72,3726,,United States,California,Big Bear Lake,92315,34.242058,-116.89802,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,644.5
3936-QQFLL,Male,0,No,No,No,0,67,4064,,United States,California,Calimesa,92320,33.982787,-117.057627,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,39.3
2589-AYCRP,Female,0,No,No,No,0,71,4934,,United States,California,Cedar Glen,92321,34.255203,-117.175654,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05
4067-HLYQI,Female,0,No,No,No,0,29,4860,,United States,California,Colton,92324,34.030915,-117.273201,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1
5124-EOGYE,Male,0,No,No,No,0,35,2598,,United States,California,Crestline,92325,34.248061,-117.29028,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55
5057-RKGLH,Female,0,Yes,Yes,No,0,70,5352,,United States,California,Daggett,92327,34.875144,-116.821698,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1
0292-WEGCH,Female,0,Yes,Yes,No,0,45,6275,,United States,California,Death Valley,92328,36.27688,-117.033326,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05
8910-ICHIU,Female,0,No,No,No,0,54,4727,,United States,California,Essex,92332,34.9436,-115.287901,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2
4097-YODCF,Male,0,No,Yes,No,0,78,5382,,United States,California,Fawnskin,92333,34.274846,-116.937581,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8
9715-WZCLW,Male,0,Yes,Yes,No,0,43,4603,,United States,California,Fontana,92335,34.087558,-117.464096,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3
9786-YWNHU,Female,0,Yes,Yes,No,0,48,5733,,United States,California,Fontana,92336,34.136367,-117.460803,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,4014.2
6407-GSJNL,Female,0,No,No,No,0,77,5458,,United States,California,Fontana,92337,34.049671,-117.468896,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,1288.0
4049-ZPALD,Female,0,Yes,No,No,0,68,5483,,United States,California,Forest Falls,92339,34.067699,-116.903891,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8
3733-UOCWF,Male,1,Yes,No,No,0,62,4845,,United States,California,Helendale,92342,34.757783,-117.33997,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75
6833-JMZYP,Female,0,No,No,No,0,77,4521,,United States,California,Hesperia,92345,34.361387,-117.337509,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45
1310-QRITU,Female,0,No,No,No,0,65,5877,,United States,California,Hinkley,92347,34.983808,-117.239306,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3
8961-QDZZJ,Female,0,Yes,Yes,No,0,70,6245,,United States,California,Lake Arrowhead,92352,34.2565,-117.19335,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8
9715-SBVSU,Male,0,Yes,Yes,No,0,22,3186,,United States,California,Loma Linda,92354,34.049315,-117.255974,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55
8490-BXHEO,Male,1,No,No,No,0,27,5137,,United States,California,Lucerne Valley,92356,34.508417,-116.856103,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65
7173-TETGO,Female,1,Yes,No,No,0,69,6072,,United States,California,Lytle Creek,92358,34.238162,-117.534306,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25
7929-SKFGK,Male,0,Yes,No,No,0,24,4280,,United States,California,Mentone,92359,34.103578,-117.04054,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3
2300-RQGOI,Female,0,No,No,No,0,62,2295,,United States,California,Needles,92363,34.711224,-114.702256,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,741.5
3563-SVYLG,Male,0,Yes,Yes,No,0,59,5215,,United States,California,Nipton,92364,35.478736,-115.516984,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8
6435-VWCCY,Male,1,Yes,No,No,0,64,5205,,United States,California,Oro Grande,92368,34.647959,-117.296957,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4
4998-IKFSE,Female,0,No,No,No,0,32,3936,,United States,California,Phelan,92371,34.441123,-117.537886,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9
8630-QSGXK,Male,0,Yes,No,No,0,59,4708,,United States,California,Pinon Hills,92372,34.459322,-117.629729,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25
2455-USLMV,Female,0,No,No,No,0,35,3727,,United States,California,Redlands,92373,34.003243,-117.138286,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4
9488-FVZCC,Female,0,Yes,Yes,No,0,78,4390,,United States,California,Rialto,92376,34.109775,-117.378904,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7
5995-WWKKG,Female,0,No,No,No,0,31,5987,,United States,California,Running Springs,92382,34.186211,-117.07683,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,695.05
7879-CGSFV,Male,0,No,No,No,0,22,5101,,United States,California,Sugarloaf,92386,34.243088,-116.830015,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05
9921-EZKBY,Male,0,No,Yes,No,0,38,3087,,United States,California,Tecopa,92389,35.824572,-116.274755,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15
7432-FFVAR,Female,0,Yes,Yes,No,0,38,5187,,United States,California,Victorville,92392,34.486835,-117.362274,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6
7246-ZGQDF,Female,0,No,Yes,No,0,54,4359,,United States,California,Victorville,92394,34.567058,-117.362329,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5
4456-RHSNB,Female,0,Yes,Yes,No,0,27,5735,,United States,California,San Bernardino,92401,34.105935,-117.2914,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9
2481-SBOYW,Female,0,No,Yes,No,0,54,4673,,United States,California,San Bernardino,92405,34.142747,-117.300864,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,1498.35
7109-MFBYV,Male,0,No,No,No,0,68,5451,,United States,California,San Bernardino,92407,34.250069,-117.393949,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15
1833-TCXKK,Male,0,Yes,No,No,0,27,3301,,United States,California,San Bernardino,92408,34.084909,-117.258107,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8
1832-PEUTS,Male,0,Yes,Yes,No,0,68,5995,,United States,California,San Bernardino,92410,34.106922,-117.297553,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,5411.65
8660-BUETV,Female,0,No,No,No,0,20,3422,,United States,California,Riverside,92501,33.994676,-117.372498,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,148.05
0580-PIQHM,Female,0,Yes,Yes,No,0,52,3275,,United States,California,Riverside,92503,33.890046,-117.455583,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,3930.55
5696-CEIQJ,Male,0,Yes,Yes,No,0,40,4376,,United States,California,Riverside,92504,33.9108,-117.398153,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5
1696-HXOWK,Female,0,Yes,No,No,0,65,5856,,United States,California,Riverside,92506,33.930931,-117.361788,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95
3026-ATZYV,Female,0,Yes,Yes,No,0,64,4131,,United States,California,Riverside,92507,33.976328,-117.319786,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8
4012-YCFAI,Male,0,Yes,No,No,0,79,6174,,United States,California,Riverside,92508,33.885499,-117.324959,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2
9970-QBCDA,Female,0,No,No,No,0,74,5387,,United States,California,March Air Reserve Base,92518,33.888323,-117.277533,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55
9496-IVVRP,Female,0,Yes,Yes,No,0,49,5777,,United States,California,Lake Elsinore,92532,33.705836,-117.318204,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7
2657-VPXTA,Female,0,Yes,Yes,No,0,54,4531,,United States,California,Anza,92539,33.527605,-116.666551,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.85,929.45
6551-VLJMV,Male,0,Yes,No,No,0,29,2236,,United States,California,Hemet,92543,33.739415,-116.968339,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,679.0
1221-GHZEP,Female,0,No,No,No,0,47,5172,,United States,California,Hemet,92544,33.644585,-116.871544,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,3846.75
9289-LBQVU,Male,0,Yes,No,No,0,49,5037,,United States,California,Hemet,92545,33.734933,-117.044145,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7
3458-IDMFK,Male,0,No,No,No,0,74,5161,,United States,California,Idyllwild,92549,33.755039,-116.741796,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.75,499.4
6933-FHBZC,Female,0,No,No,No,0,46,3079,,United States,California,Moreno Valley,92551,33.88274,-117.224878,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2
0221-NAUXK,Male,0,No,Yes,No,0,48,3044,,United States,California,Moreno Valley,92553,33.923149,-117.244933,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,219.5
9770-KXGQU,Female,0,No,No,No,0,20,4635,,United States,California,Moreno Valley,92555,33.907361,-117.109972,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85
6538-POCHL,Male,0,No,No,No,0,21,4396,,United States,California,Mountain Center,92561,33.638645,-116.55783,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8
6726-NNFWD,Female,1,Yes,No,No,0,72,6004,,United States,California,Murrieta,92562,33.548869,-117.334165,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25
3002-WQZWT,Female,0,No,No,No,0,55,3982,,United States,California,Murrieta,92563,33.581045,-117.14719,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,1993.25
4277-UDIEF,Male,0,Yes,Yes,No,0,50,3019,,United States,California,Nuevo,92567,33.82769,-117.102244,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.0,1923.85
1208-NBVFH,Male,0,Yes,Yes,No,0,68,3235,,United States,California,Perris,92570,33.787298,-117.320676,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,939.8
4912-PIGUY,Female,0,No,No,No,0,46,2196,,United States,California,Perris,92571,33.828289,-117.201666,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6
2725-TTRIQ,Female,0,Yes,Yes,No,0,69,5598,,United States,California,Menifee,92584,33.653338,-117.178271,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55
3374-TTZTK,Male,0,Yes,No,No,0,36,4969,,United States,California,Sun City,92585,33.739412,-117.173334,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487.0
8990-ZXLSU,Female,0,No,No,No,0,50,5121,,United States,California,Sun City,92586,33.707483,-117.200006,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5
2275-RBYQS,Female,0,No,No,No,0,50,4916,,United States,California,Sun City,92587,33.69887,-117.25071,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4
4419-UJMUS,Male,0,Yes,Yes,No,0,73,4637,,United States,California,Wildomar,92595,33.617108,-117.253349,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45
7794-JASDG,Male,0,No,No,No,0,80,2250,,United States,California,Winchester,92596,33.657433,-117.04254,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75
7609-YBPXG,Male,0,No,No,No,0,44,5418,,United States,California,Irvine,92602,33.720359,-117.733655,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.1,4735.2
5519-TEEUH,Male,0,No,Yes,No,0,57,5759,,United States,California,Irvine,92604,33.688546,-117.788091,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,682.15
7856-GANIL,Male,1,Yes,No,No,0,66,2535,,United States,California,Irvine,92606,33.703976,-117.824172,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,4525.8
0804-XBFBV,Female,0,No,Yes,No,0,57,5916,,United States,California,Foothill Ranch,92610,33.698728,-117.67768,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05
2676-OXPPQ,Male,0,No,No,No,0,45,2482,,United States,California,Irvine,92612,33.643095,-117.810896,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65
3703-TTEPD,Male,0,No,No,No,0,45,2887,,United States,California,Irvine,92614,33.680302,-117.833296,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4
2799-TSLAG,Female,0,Yes,Yes,No,0,51,4533,,United States,California,Irvine,92618,33.667145,-117.732135,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,1748.55
2208-NKVVH,Male,0,Yes,Yes,No,0,51,4432,,United States,California,Costa Mesa,92626,33.678591,-117.905471,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95
7139-JZFVG,Male,0,Yes,Yes,No,0,43,6026,,United States,California,Huntington Beach,92646,33.666301,-117.969501,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45
4987-GQWPO,Male,0,No,No,No,0,33,4580,,United States,California,Huntington Beach,92647,33.723579,-118.005441,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8
1757-TCATG,Male,0,Yes,Yes,No,0,49,3942,,United States,California,Huntington Beach,92649,33.721917,-118.043237,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75
4776-XSKYQ,Female,0,Yes,Yes,No,0,64,5988,,United States,California,Laguna Hills,92653,33.606899,-117.717854,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85
8048-DSDFQ,Male,0,No,No,No,0,42,4496,,United States,California,Midway City,92655,33.744439,-117.98588,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2
5753-QQWPW,Female,0,No,No,No,0,69,4131,,United States,California,Aliso Viejo,92656,33.571259,-117.731917,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7
6010-DDPPW,Male,0,Yes,No,No,0,30,4279,,United States,California,Newport Coast,92657,33.603282,-117.821841,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.15,1940.85
